date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,wind_max_kmh,humidity_pct
2025-10-05,Santiago,CL,-33.45,-70.67,15.1,8.0,10.8,9.1,9.1,11.2,68
2025-10-06,Santiago,CL,-33.45,-70.67,20.5,5.2,12.6,0.0,0.0,9.3,60
2025-10-07,Santiago,CL,-33.45,-70.67,23.5,7.6,15.4,0.0,0.0,9.2,56
2025-10-08,Santiago,CL,-33.45,-70.67,27.4,10.1,18.5,0.0,0.0,10.1,55
2025-10-09,Santiago,CL,-33.45,-70.67,26.5,12.3,19.0,0.0,0.0,10.9,64
2025-10-10,Santiago,CL,-33.45,-70.67,22.1,10.3,16.1,0.0,0.0,13.1,69
2025-10-11,Santiago,CL,-33.45,-70.67,21.4,9.2,14.6,0.0,0.0,8.5,59
2025-10-12,Santiago,CL,-33.45,-70.67,25.8,9.2,17.2,0.0,0.0,10.1,45
2025-10-13,Santiago,CL,-33.45,-70.67,26.2,10.2,18.0,0.0,0.0,9.8,55
2025-10-14,Santiago,CL,-33.45,-70.67,24.2,11.0,16.7,0.0,0.0,11.6,64
2025-10-15,Santiago,CL,-33.45,-70.67,21.7,9.4,16.0,0.0,0.0,11.2,65
2025-10-16,Santiago,CL,-33.45,-70.67,25.1,11.9,18.3,0.0,0.0,9.9,55
2025-10-17,Santiago,CL,-33.45,-70.67,27.9,12.3,20.2,0.0,0.0,9.3,43
2025-10-18,Santiago,CL,-33.45,-70.67,30.4,13.2,20.9,0.0,0.0,10.5,34
2025-10-19,Santiago,CL,-33.45,-70.67,25.6,12.8,17.9,0.0,0.0,12.0,53
2025-10-20,Santiago,CL,-33.45,-70.67,26.7,9.8,17.8,0.0,0.0,13.2,57
2025-10-21,Santiago,CL,-33.45,-70.67,22.5,12.8,17.8,0.0,0.0,10.3,57
2025-10-22,Santiago,CL,-33.45,-70.67,27.5,11.6,18.5,0.0,0.0,13.0,53
2025-10-23,Santiago,CL,-33.45,-70.67,19.4,11.0,14.4,0.0,0.0,10.4,58
2025-10-24,Santiago,CL,-33.45,-70.67,20.6,10.1,14.3,1.5,1.5,11.6,60
2025-10-25,Santiago,CL,-33.45,-70.67,23.0,8.6,15.7,0.0,0.0,11.2,43
2025-10-26,Santiago,CL,-33.45,-70.67,26.1,11.1,18.4,0.0,0.0,10.9,43
2025-10-27,Santiago,CL,-33.45,-70.67,24.4,13.4,18.2,0.0,0.0,11.6,55
2025-10-28,Santiago,CL,-33.45,-70.67,26.9,11.9,19.4,0.0,0.0,9.8,48
2025-10-29,Santiago,CL,-33.45,-70.67,26.5,13.1,19.6,0.6,0.6,9.4,53
2025-10-30,Santiago,CL,-33.45,-70.67,28.0,12.9,20.0,0.0,0.0,12.2,47
2025-10-31,Santiago,CL,-33.45,-70.67,22.9,10.9,16.0,0.6,0.6,15.3,55
2025-11-01,Santiago,CL,-33.45,-70.67,24.1,8.9,16.5,0.0,0.0,8.9,59
2025-11-02,Santiago,CL,-33.45,-70.67,27.3,11.4,18.4,0.0,0.0,13.4,56
2025-11-03,Santiago,CL,-33.45,-70.67,21.6,11.4,15.4,0.0,0.0,13.7,66
2025-11-04,Santiago,CL,-33.45,-70.67,25.0,11.2,17.1,0.0,0.0,12.8,55
2025-11-05,Santiago,CL,-33.45,-70.67,25.5,10.4,17.1,0.0,0.0,13.6,55
2025-11-06,Santiago,CL,-33.45,-70.67,17.5,10.6,12.7,24.1,24.1,7.5,73
2025-11-07,Santiago,CL,-33.45,-70.67,22.2,7.7,14.8,4.4,4.4,7.1,61
2025-11-08,Santiago,CL,-33.45,-70.67,22.5,10.1,15.9,0.0,0.0,13.3,62
2025-11-09,Santiago,CL,-33.45,-70.67,24.1,10.8,16.0,0.0,0.0,12.4,58
2025-11-10,Santiago,CL,-33.45,-70.67,24.1,9.6,16.1,0.0,0.0,14.0,53
2025-11-11,Santiago,CL,-33.45,-70.67,23.9,9.4,16.4,0.0,0.0,10.9,52
2025-11-12,Santiago,CL,-33.45,-70.67,27.5,11.3,19.6,0.0,0.0,11.9,42
2025-11-13,Santiago,CL,-33.45,-70.67,29.6,14.2,21.9,0.0,0.0,10.7,38
2025-11-14,Santiago,CL,-33.45,-70.67,27.4,14.6,19.9,0.0,0.0,13.7,54
2025-11-15,Santiago,CL,-33.45,-70.67,25.2,10.4,17.0,0.0,0.0,13.9,62
2025-11-16,Santiago,CL,-33.45,-70.67,26.1,13.2,19.5,0.0,0.0,11.3,51
2025-11-17,Santiago,CL,-33.45,-70.67,31.5,14.4,23.3,0.0,0.0,11.2,39
2025-11-18,Santiago,CL,-33.45,-70.67,30.4,16.4,23.3,0.0,0.0,13.6,36
2025-11-19,Santiago,CL,-33.45,-70.67,28.0,15.2,21.0,0.0,0.0,13.3,47
2025-11-20,Santiago,CL,-33.45,-70.67,23.0,14.4,17.6,0.0,0.0,13.2,60
2025-11-21,Santiago,CL,-33.45,-70.67,30.2,13.4,21.8,0.0,0.0,12.2,45
2025-11-22,Santiago,CL,-33.45,-70.67,29.9,15.1,21.8,0.0,0.0,13.0,41
2025-11-23,Santiago,CL,-33.45,-70.67,27.4,14.4,20.1,0.0,0.0,13.6,58
2025-11-24,Santiago,CL,-33.45,-70.67,27.0,13.0,18.7,0.0,0.0,13.4,66
2025-11-25,Santiago,CL,-33.45,-70.67,24.6,12.5,17.9,0.0,0.0,13.9,70
2025-11-26,Santiago,CL,-33.45,-70.67,25.4,12.4,17.6,0.0,0.0,12.4,69
2025-11-27,Santiago,CL,-33.45,-70.67,28.1,11.8,18.8,0.0,0.0,13.5,60
2025-11-28,Santiago,CL,-33.45,-70.67,25.0,11.2,17.2,0.0,0.0,13.1,62
2025-11-29,Santiago,CL,-33.45,-70.67,25.1,11.2,17.6,0.0,0.0,15.6,56
2025-11-30,Santiago,CL,-33.45,-70.67,24.6,11.6,17.7,0.0,0.0,15.0,58
2025-12-01,Santiago,CL,-33.45,-70.67,28.5,12.2,19.7,0.0,0.0,15.4,52
2025-12-02,Santiago,CL,-33.45,-70.67,30.1,14.9,22.2,0.0,0.0,12.1,42
2025-12-03,Santiago,CL,-33.45,-70.67,31.5,15.9,23.1,0.0,0.0,12.5,45
2025-12-04,Santiago,CL,-33.45,-70.67,27.6,15.8,20.8,0.0,0.0,14.4,59
2025-12-05,Santiago,CL,-33.45,-70.67,30.5,14.9,22.5,0.0,0.0,11.3,55
2025-12-06,Santiago,CL,-33.45,-70.67,24.8,17.1,20.7,1.4,1.4,9.0,54
2025-12-07,Santiago,CL,-33.45,-70.67,26.8,14.8,20.0,0.2,0.2,12.3,65
2025-12-08,Santiago,CL,-33.45,-70.67,32.5,14.8,22.8,0.0,0.0,14.6,53
2025-12-09,Santiago,CL,-33.45,-70.67,26.9,14.9,20.3,0.0,0.0,12.4,64
2025-12-10,Santiago,CL,-33.45,-70.67,25.6,13.1,18.3,0.0,0.0,13.4,69
2025-12-11,Santiago,CL,-33.45,-70.67,23.6,14.4,17.9,0.1,0.1,12.4,72
2025-12-12,Santiago,CL,-33.45,-70.67,26.8,13.4,19.2,0.0,0.0,12.4,66
2025-12-13,Santiago,CL,-33.45,-70.67,24.6,13.0,18.6,0.0,0.0,13.2,62
2025-12-14,Santiago,CL,-33.45,-70.67,18.9,13.4,15.7,1.0,1.0,7.6,62
2025-12-15,Santiago,CL,-33.45,-70.67,28.5,10.9,20.3,0.0,0.0,12.1,42
2025-12-16,Santiago,CL,-33.45,-70.67,33.4,15.0,24.2,0.0,0.0,11.7,31
2025-12-17,Santiago,CL,-33.45,-70.67,27.7,17.0,21.7,0.0,0.0,13.2,50
2025-12-18,Santiago,CL,-33.45,-70.67,29.1,14.7,21.5,0.0,0.0,14.4,56
2025-12-19,Santiago,CL,-33.45,-70.67,26.8,14.2,20.1,0.0,0.0,14.4,57
2025-12-20,Santiago,CL,-33.45,-70.67,24.8,13.3,18.1,0.0,0.0,17.3,62
2025-12-21,Santiago,CL,-33.45,-70.67,26.5,13.6,19.3,0.2,0.2,13.7,55
2025-12-22,Santiago,CL,-33.45,-70.67,28.1,13.9,20.3,0.0,0.0,14.8,52
2025-12-23,Santiago,CL,-33.45,-70.67,30.8,13.9,22.3,0.0,0.0,12.6,41
2025-12-24,Santiago,CL,-33.45,-70.67,30.6,15.2,23.1,0.0,0.0,12.3,45
2025-12-25,Santiago,CL,-33.45,-70.67,32.8,17.2,24.9,0.0,0.0,15.1,36
2025-12-26,Santiago,CL,-33.45,-70.67,28.0,14.3,21.1,0.0,0.0,13.3,49
2025-12-27,Santiago,CL,-33.45,-70.67,30.9,14.9,22.7,0.0,0.0,13.4,46
2025-12-28,Santiago,CL,-33.45,-70.67,31.2,16.6,23.9,0.0,0.0,13.4,38
2025-12-29,Santiago,CL,-33.45,-70.67,32.5,17.7,24.6,0.0,0.0,14.3,43
2025-12-30,Santiago,CL,-33.45,-70.67,33.7,17.5,25.2,0.0,0.0,13.7,41
2025-12-31,Santiago,CL,-33.45,-70.67,33.2,18.6,25.0,0.0,0.0,14.3,39
2025-01-01,Lima,PE,-12.05,-77.04,24.0,19.4,21.5,0.8,0.8,12.2,78
2025-01-02,Lima,PE,-12.05,-77.04,22.5,19.0,20.4,3.0,3.0,11.7,85
2025-01-03,Lima,PE,-12.05,-77.04,23.1,18.6,20.7,3.0,3.0,12.4,86
2025-01-04,Lima,PE,-12.05,-77.04,23.6,19.4,21.3,0.0,0.0,12.6,83
2025-01-05,Lima,PE,-12.05,-77.04,24.1,18.5,21.4,0.0,0.0,13.1,84
2025-01-06,Lima,PE,-12.05,-77.04,24.5,19.9,21.7,0.0,0.0,15.2,82
2025-01-07,Lima,PE,-12.05,-77.04,24.0,19.1,21.4,0.0,0.0,13.8,86
2025-01-08,Lima,PE,-12.05,-77.04,24.1,19.7,21.6,0.0,0.0,16.9,81
2025-01-09,Lima,PE,-12.05,-77.04,23.1,18.8,21.0,0.0,0.0,13.2,79
2025-01-10,Lima,PE,-12.05,-77.04,22.7,18.8,20.8,0.0,0.0,14.3,79
2025-01-11,Lima,PE,-12.05,-77.04,23.2,19.4,21.3,0.0,0.0,14.8,78
2025-01-12,Lima,PE,-12.05,-77.04,24.0,19.4,21.5,0.0,0.0,13.4,77
2025-01-13,Lima,PE,-12.05,-77.04,24.1,18.9,21.7,0.0,0.0,16.2,76
2025-01-14,Lima,PE,-12.05,-77.04,24.6,19.6,22.2,0.0,0.0,15.1,75
2025-01-15,Lima,PE,-12.05,-77.04,24.1,19.3,21.8,0.0,0.0,14.2,79
2025-01-16,Lima,PE,-12.05,-77.04,23.3,19.0,21.5,0.0,0.0,13.1,82
2025-01-17,Lima,PE,-12.05,-77.04,23.5,20.0,21.8,0.0,0.0,13.7,80
2025-01-18,Lima,PE,-12.05,-77.04,25.0,19.1,22.1,0.0,0.0,16.0,78
2025-01-19,Lima,PE,-12.05,-77.04,23.1,19.9,21.3,0.2,0.2,13.4,81
2025-01-20,Lima,PE,-12.05,-77.04,23.6,19.5,21.4,0.0,0.0,12.1,79
2025-01-21,Lima,PE,-12.05,-77.04,23.8,19.5,21.6,0.0,0.0,11.0,78
2025-01-22,Lima,PE,-12.05,-77.04,23.9,19.7,21.8,0.6,0.6,14.3,79
2025-01-23,Lima,PE,-12.05,-77.04,23.6,18.9,21.2,0.0,0.0,17.7,84
2025-01-24,Lima,PE,-12.05,-77.04,23.0,19.1,21.1,0.0,0.0,15.5,84
2025-01-25,Lima,PE,-12.05,-77.04,24.3,19.1,21.6,0.0,0.0,16.3,82
2025-01-26,Lima,PE,-12.05,-77.04,24.0,19.5,21.8,0.0,0.0,16.0,80
2025-01-27,Lima,PE,-12.05,-77.04,24.0,20.0,22.3,0.3,0.3,12.5,79
2025-01-28,Lima,PE,-12.05,-77.04,24.6,20.1,22.5,1.1,1.1,10.7,77
2025-01-29,Lima,PE,-12.05,-77.04,24.4,20.4,22.6,0.0,0.0,9.9,80
2025-01-30,Lima,PE,-12.05,-77.04,25.1,20.2,22.6,0.0,0.0,14.1,79
2025-01-31,Lima,PE,-12.05,-77.04,24.0,20.3,22.2,0.0,0.0,15.0,82
2025-02-01,Lima,PE,-12.05,-77.04,24.1,20.1,22.1,0.0,0.0,13.3,82
2025-02-02,Lima,PE,-12.05,-77.04,24.0,21.0,22.5,0.3,0.3,13.8,82
2025-02-03,Lima,PE,-12.05,-77.04,25.5,21.0,23.1,0.0,0.0,11.3,76
2025-02-04,Lima,PE,-12.05,-77.04,26.0,20.8,23.4,0.0,0.0,13.3,75
2025-02-05,Lima,PE,-12.05,-77.04,24.5,21.1,22.8,12.1,12.1,12.4,82
2025-02-06,Lima,PE,-12.05,-77.04,24.1,20.7,22.3,0.5,0.5,7.7,92
2025-02-07,Lima,PE,-12.05,-77.04,24.0,21.2,22.6,0.0,0.0,8.0,94
2025-02-08,Lima,PE,-12.05,-77.04,24.1,20.6,22.6,0.0,0.0,13.0,90
2025-02-09,Lima,PE,-12.05,-77.04,24.9,21.0,23.2,0.0,0.0,11.3,85
2025-02-10,Lima,PE,-12.05,-77.04,26.4,21.7,24.2,0.0,0.0,10.8,75
2025-02-11,Lima,PE,-12.05,-77.04,27.0,22.1,24.8,0.0,0.0,13.0,72
2025-02-12,Lima,PE,-12.05,-77.04,24.7,22.6,23.5,5.9,5.9,10.4,80
2025-02-13,Lima,PE,-12.05,-77.04,26.5,22.2,23.9,4.8,4.8,11.2,86
2025-02-14,Lima,PE,-12.05,-77.04,26.2,21.8,23.9,0.0,0.0,10.9,84
2025-02-15,Lima,PE,-12.05,-77.04,26.0,21.3,23.6,0.0,0.0,14.1,84
2025-02-16,Lima,PE,-12.05,-77.04,25.6,22.0,23.6,0.0,0.0,11.9,82
2025-02-17,Lima,PE,-12.05,-77.04,25.8,21.9,23.7,0.0,0.0,13.7,83
2025-02-18,Lima,PE,-12.05,-77.04,25.2,21.4,23.2,2.8,2.8,11.8,87
2025-02-19,Lima,PE,-12.05,-77.04,25.6,21.0,23.3,0.4,0.4,11.4,84
2025-02-20,Lima,PE,-12.05,-77.04,25.4,21.0,23.4,0.1,0.1,11.0,83
2025-02-21,Lima,PE,-12.05,-77.04,26.8,21.2,24.2,0.6,0.6,14.4,76
2025-02-22,Lima,PE,-12.05,-77.04,26.3,21.6,24.1,0.0,0.0,12.6,76
2025-02-23,Lima,PE,-12.05,-77.04,26.0,21.9,23.7,0.7,0.7,11.2,79
2025-02-24,Lima,PE,-12.05,-77.04,26.3,21.0,23.6,0.1,0.1,10.5,81
2025-02-25,Lima,PE,-12.05,-77.04,26.2,21.5,23.8,3.6,3.6,10.2,81
2025-02-26,Lima,PE,-12.05,-77.04,26.0,21.0,23.8,2.1,2.1,11.1,82
2025-02-27,Lima,PE,-12.05,-77.04,26.5,21.7,23.9,0.0,0.0,12.2,81
2025-02-28,Lima,PE,-12.05,-77.04,25.9,21.1,23.7,0.0,0.0,11.4,79
2025-03-01,Lima,PE,-12.05,-77.04,26.4,21.9,24.3,0.0,0.0,11.4,75
2025-03-02,Lima,PE,-12.05,-77.04,27.0,21.8,24.6,0.0,0.0,11.8,75
2025-03-03,Lima,PE,-12.05,-77.04,26.5,22.5,24.5,0.0,0.0,14.1,75
2025-03-04,Lima,PE,-12.05,-77.04,25.2,21.1,23.0,0.0,0.0,15.0,83
2025-03-05,Lima,PE,-12.05,-77.04,25.1,21.1,23.1,0.0,0.0,17.0,78
2025-03-06,Lima,PE,-12.05,-77.04,26.9,21.4,23.8,0.0,0.0,13.1,72
2025-03-07,Lima,PE,-12.05,-77.04,25.2,21.4,23.2,0.2,0.2,13.7,77
2025-03-08,Lima,PE,-12.05,-77.04,25.5,21.0,23.1,0.0,0.0,12.0,79
2025-03-09,Lima,PE,-12.05,-77.04,26.5,21.1,23.7,0.0,0.0,14.7,75
2025-03-10,Lima,PE,-12.05,-77.04,25.8,20.9,23.0,0.0,0.0,13.1,78
2025-03-11,Lima,PE,-12.05,-77.04,25.4,20.1,22.4,0.0,0.0,16.7,81
2025-03-12,Lima,PE,-12.05,-77.04,24.6,20.4,22.4,0.0,0.0,16.5,81
2025-03-13,Lima,PE,-12.05,-77.04,24.6,20.7,22.4,0.0,0.0,11.4,79
2025-03-14,Lima,PE,-12.05,-77.04,25.2,19.9,22.4,0.1,0.1,13.5,82
2025-03-15,Lima,PE,-12.05,-77.04,25.1,20.8,22.8,1.0,1.0,14.2,77
2025-03-16,Lima,PE,-12.05,-77.04,23.8,20.1,22.0,3.7,3.7,13.9,83
2025-03-17,Lima,PE,-12.05,-77.04,23.9,20.3,21.7,0.0,0.0,12.6,83
2025-03-18,Lima,PE,-12.05,-77.04,24.1,19.5,21.8,2.3,2.3,11.1,80
2025-03-19,Lima,PE,-12.05,-77.04,24.4,20.2,22.1,0.4,0.4,11.7,80
2025-03-20,Lima,PE,-12.05,-77.04,24.0,19.8,21.8,0.0,0.0,9.6,80
2025-03-21,Lima,PE,-12.05,-77.04,25.5,20.5,22.6,0.0,0.0,14.5,75
2025-03-22,Lima,PE,-12.05,-77.04,25.4,20.0,22.5,0.0,0.0,14.4,74
2025-03-23,Lima,PE,-12.05,-77.04,25.1,20.3,22.4,0.0,0.0,14.8,74
2025-03-24,Lima,PE,-12.05,-77.04,24.6,20.2,22.3,1.6,1.6,13.6,76
2025-03-25,Lima,PE,-12.05,-77.04,25.0,19.7,22.4,0.0,0.0,12.2,77
2025-03-26,Lima,PE,-12.05,-77.04,26.0,20.4,23.2,0.0,0.0,11.9,73
2025-03-27,Lima,PE,-12.05,-77.04,25.9,20.5,23.2,0.0,0.0,12.8,75
2025-03-28,Lima,PE,-12.05,-77.04,25.6,20.4,23.1,0.0,0.0,10.5,76
2025-03-29,Lima,PE,-12.05,-77.04,25.7,20.5,23.0,0.0,0.0,10.0,76
2025-03-30,Lima,PE,-12.05,-77.04,25.0,20.9,22.7,0.0,0.0,11.6,78
2025-03-31,Lima,PE,-12.05,-77.04,24.8,19.8,22.2,0.0,0.0,11.1,81
2025-04-01,Lima,PE,-12.05,-77.04,24.4,19.9,22.1,0.0,0.0,13.0,80
2025-04-02,Lima,PE,-12.05,-77.04,23.6,19.9,21.7,0.0,0.0,13.5,79
2025-04-03,Lima,PE,-12.05,-77.04,23.5,19.9,21.2,0.0,0.0,12.2,82
2025-04-04,Lima,PE,-12.05,-77.04,23.8,19.0,21.3,0.0,0.0,15.1,82
2025-04-05,Lima,PE,-12.05,-77.04,23.5,19.7,21.4,0.1,0.1,15.7,82
2025-04-06,Lima,PE,-12.05,-77.04,23.1,19.5,21.2,0.8,0.8,14.3,85
2025-04-07,Lima,PE,-12.05,-77.04,23.2,19.5,21.2,0.0,0.0,14.6,81
2025-04-08,Lima,PE,-12.05,-77.04,23.5,19.1,21.0,0.0,0.0,10.7,83
2025-04-09,Lima,PE,-12.05,-77.04,23.5,19.3,21.0,0.0,0.0,10.6,82
2025-04-10,Lima,PE,-12.05,-77.04,23.3,18.9,20.9,0.0,0.0,12.9,83
2025-04-11,Lima,PE,-12.05,-77.04,23.5,18.6,21.0,0.0,0.0,11.6,81
2025-04-12,Lima,PE,-12.05,-77.04,23.9,18.8,21.3,0.0,0.0,11.2,79
2025-04-13,Lima,PE,-12.05,-77.04,23.1,18.5,20.7,0.0,0.0,11.6,81
2025-04-14,Lima,PE,-12.05,-77.04,24.0,17.9,20.6,0.0,0.0,18.3,82
2025-04-15,Lima,PE,-12.05,-77.04,21.6,18.1,19.9,0.0,0.0,12.3,83
2025-04-16,Lima,PE,-12.05,-77.04,21.0,17.7,19.2,0.0,0.0,10.8,83
2025-04-17,Lima,PE,-12.05,-77.04,21.8,17.1,19.3,0.0,0.0,12.2,82
2025-04-18,Lima,PE,-12.05,-77.04,21.9,18.0,19.7,0.3,0.3,11.4,77
2025-04-19,Lima,PE,-12.05,-77.04,22.4,17.9,20.1,0.0,0.0,10.9,78
2025-04-20,Lima,PE,-12.05,-77.04,22.4,18.0,20.0,0.1,0.1,12.8,80
2025-04-21,Lima,PE,-12.05,-77.04,23.2,18.8,20.6,0.0,0.0,13.1,76
2025-04-22,Lima,PE,-12.05,-77.04,22.5,17.9,20.1,0.0,0.0,14.8,80
2025-04-23,Lima,PE,-12.05,-77.04,22.0,17.7,19.9,0.0,0.0,12.2,83
2025-04-24,Lima,PE,-12.05,-77.04,21.5,17.2,19.7,0.0,0.0,10.5,83
2025-04-25,Lima,PE,-12.05,-77.04,21.5,17.6,19.6,0.0,0.0,12.6,82
2025-04-26,Lima,PE,-12.05,-77.04,21.4,17.3,19.2,0.0,0.0,12.3,83
2025-04-27,Lima,PE,-12.05,-77.04,21.7,17.1,19.6,0.0,0.0,13.3,80
2025-04-28,Lima,PE,-12.05,-77.04,21.5,17.2,19.3,0.0,0.0,10.8,83
2025-04-29,Lima,PE,-12.05,-77.04,21.3,17.6,19.3,0.0,0.0,11.6,84
2025-04-30,Lima,PE,-12.05,-77.04,20.8,17.6,19.0,0.1,0.1,11.1,85
2025-05-01,Lima,PE,-12.05,-77.04,21.5,17.6,19.4,0.0,0.0,9.8,83
2025-05-02,Lima,PE,-12.05,-77.04,21.6,17.5,19.2,0.0,0.0,10.4,85
2025-05-03,Lima,PE,-12.05,-77.04,21.0,17.5,19.0,0.0,0.0,10.7,84
2025-05-04,Lima,PE,-12.05,-77.04,20.2,17.6,18.7,0.1,0.1,10.6,84
2025-05-05,Lima,PE,-12.05,-77.04,20.7,17.2,18.8,0.0,0.0,9.4,83
2025-05-06,Lima,PE,-12.05,-77.04,21.2,16.8,19.2,0.0,0.0,9.1,82
2025-05-07,Lima,PE,-12.05,-77.04,20.6,17.5,19.0,0.0,0.0,12.1,82
2025-05-08,Lima,PE,-12.05,-77.04,20.5,16.9,18.8,0.0,0.0,14.3,84
2025-05-09,Lima,PE,-12.05,-77.04,20.4,16.5,17.9,0.0,0.0,12.4,88
2025-05-10,Lima,PE,-12.05,-77.04,21.0,17.0,18.6,0.0,0.0,12.8,84
2025-05-11,Lima,PE,-12.05,-77.04,20.1,16.9,18.3,0.0,0.0,11.2,81
2025-05-12,Lima,PE,-12.05,-77.04,20.7,16.4,18.2,0.0,0.0,13.1,84
2025-05-13,Lima,PE,-12.05,-77.04,20.0,16.8,18.1,0.2,0.2,14.1,83
2025-05-14,Lima,PE,-12.05,-77.04,20.0,16.0,18.1,0.0,0.0,10.1,81
2025-05-15,Lima,PE,-12.05,-77.04,21.1,17.1,18.9,0.0,0.0,9.3,81
2025-05-16,Lima,PE,-12.05,-77.04,21.6,17.1,19.2,0.0,0.0,10.4,82
2025-05-17,Lima,PE,-12.05,-77.04,22.2,17.5,19.3,0.0,0.0,13.6,83
2025-05-18,Lima,PE,-12.05,-77.04,21.0,17.2,18.8,0.0,0.0,9.6,88
2025-05-19,Lima,PE,-12.05,-77.04,20.8,17.0,18.4,0.0,0.0,12.8,90
2025-05-20,Lima,PE,-12.05,-77.04,19.8,17.0,18.0,0.0,0.0,13.9,89
2025-05-21,Lima,PE,-12.05,-77.04,20.6,17.1,18.7,0.0,0.0,11.7,84
2025-05-22,Lima,PE,-12.05,-77.04,20.8,16.0,17.8,0.0,0.0,12.7,86
2025-05-23,Lima,PE,-12.05,-77.04,20.5,16.3,18.1,0.0,0.0,14.9,82
2025-05-24,Lima,PE,-12.05,-77.04,21.1,16.6,18.4,0.0,0.0,15.1,79
2025-05-25,Lima,PE,-12.05,-77.04,20.4,16.2,18.0,0.0,0.0,14.6,83
2025-05-26,Lima,PE,-12.05,-77.04,21.0,16.4,18.4,0.0,0.0,12.5,81
2025-05-27,Lima,PE,-12.05,-77.04,20.5,16.2,18.4,0.0,0.0,9.4,85
2025-05-28,Lima,PE,-12.05,-77.04,20.7,16.3,18.2,0.0,0.0,12.8,85
2025-05-29,Lima,PE,-12.05,-77.04,19.6,16.1,17.6,0.0,0.0,10.2,85
2025-05-30,Lima,PE,-12.05,-77.04,19.7,16.3,17.5,0.0,0.0,10.5,83
2025-05-31,Lima,PE,-12.05,-77.04,19.8,15.4,17.4,0.0,0.0,9.3,84
2025-06-01,Lima,PE,-12.05,-77.04,19.3,15.2,17.2,0.0,0.0,12.6,86
2025-06-02,Lima,PE,-12.05,-77.04,19.9,15.4,17.8,0.0,0.0,10.9,85
2025-06-03,Lima,PE,-12.05,-77.04,21.8,16.6,18.8,0.0,0.0,15.8,80
2025-06-04,Lima,PE,-12.05,-77.04,21.2,16.0,18.1,0.0,0.0,13.2,84
2025-06-05,Lima,PE,-12.05,-77.04,19.4,16.5,17.6,0.0,0.0,13.7,83
2025-06-06,Lima,PE,-12.05,-77.04,20.4,14.9,17.2,0.0,0.0,16.4,82
2025-06-07,Lima,PE,-12.05,-77.04,19.6,15.1,17.0,0.0,0.0,12.3,82
2025-06-08,Lima,PE,-12.05,-77.04,19.8,15.9,17.4,0.0,0.0,13.3,83
2025-06-09,Lima,PE,-12.05,-77.04,19.8,15.6,17.5,0.0,0.0,12.6,83
2025-06-10,Lima,PE,-12.05,-77.04,21.5,15.2,18.3,0.0,0.0,11.3,80
2025-06-11,Lima,PE,-12.05,-77.04,22.9,17.7,20.0,0.0,0.0,15.1,76
2025-06-12,Lima,PE,-12.05,-77.04,20.7,16.8,18.5,0.0,0.0,14.7,84
2025-06-13,Lima,PE,-12.05,-77.04,21.8,16.8,18.8,0.0,0.0,16.4,83
2025-06-14,Lima,PE,-12.05,-77.04,20.4,17.9,18.9,0.0,0.0,12.2,82
2025-06-15,Lima,PE,-12.05,-77.04,20.6,17.1,18.7,0.0,0.0,11.4,86
2025-06-16,Lima,PE,-12.05,-77.04,20.3,16.8,18.0,0.0,0.0,15.4,85
2025-06-17,Lima,PE,-12.05,-77.04,20.0,16.5,17.9,0.0,0.0,15.9,85
2025-06-18,Lima,PE,-12.05,-77.04,19.8,16.5,17.8,0.2,0.2,12.0,85
2025-06-19,Lima,PE,-12.05,-77.04,19.5,15.9,17.2,0.8,0.8,15.7,85
2025-06-20,Lima,PE,-12.05,-77.04,19.9,15.1,16.9,0.1,0.1,15.2,85
2025-06-21,Lima,PE,-12.05,-77.04,17.8,15.3,16.5,0.0,0.0,13.5,83
2025-06-22,Lima,PE,-12.05,-77.04,18.2,15.7,16.8,0.5,0.5,11.1,82
2025-06-23,Lima,PE,-12.05,-77.04,20.3,14.9,17.8,0.0,0.0,9.9,77
2025-06-24,Lima,PE,-12.05,-77.04,21.1,16.0,18.4,0.0,0.0,10.8,79
2025-06-25,Lima,PE,-12.05,-77.04,20.7,15.5,17.8,0.0,0.0,15.7,82
2025-06-26,Lima,PE,-12.05,-77.04,19.7,15.9,17.6,0.0,0.0,14.3,86
2025-06-27,Lima,PE,-12.05,-77.04,19.1,16.6,17.5,0.6,0.6,19.7,88
2025-06-28,Lima,PE,-12.05,-77.04,19.8,16.4,17.6,0.0,0.0,18.8,88
2025-06-29,Lima,PE,-12.05,-77.04,19.2,16.0,17.3,0.7,0.7,11.1,86
2025-06-30,Lima,PE,-12.05,-77.04,18.9,15.4,16.9,0.0,0.0,13.4,87
2025-07-01,Lima,PE,-12.05,-77.04,18.5,14.6,16.4,0.0,0.0,10.9,85
2025-07-02,Lima,PE,-12.05,-77.04,19.5,14.6,16.7,0.0,0.0,11.6,83
2025-07-03,Lima,PE,-12.05,-77.04,20.1,14.9,17.4,0.0,0.0,11.4,82
2025-07-04,Lima,PE,-12.05,-77.04,20.6,16.8,18.3,0.0,0.0,11.6,81
2025-07-05,Lima,PE,-12.05,-77.04,20.3,15.4,17.1,0.0,0.0,16.0,85
2025-07-06,Lima,PE,-12.05,-77.04,18.5,14.9,16.4,0.0,0.0,17.8,83
2025-07-07,Lima,PE,-12.05,-77.04,19.1,14.1,16.3,0.0,0.0,13.2,83
